Date,Assigned to,Newspaper,Link,Section,Key words,Opinion adm,Opinion CDC,Briefly observation,,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/falcons-bears-game-is-on-after-a-j-terrells-positive-covid-19-test/,Sports,"Falcons, A.J. Terrell, positive case",Nada,Nada,"Falcons cornerback A.J. Terrell’s positive COVID-19 test won’t affect the status of Sunday’s Falcons-Bears game.The Saturday tests for every other Falcons player and coach came back negative Sunday morning, meaning the Falcons will host the Bears in Atlanta at 1 p.m. as scheduled.",,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/covid-19-lockdowns-just-defer-the-problem-of-third-wave-uk-scientist-warns/,News,"lockdowns,  third wave",Nada,Nada,A UK government science adviser warned Sunday that ongoing lockdowns just “defer the problem” — and warned that a third wave of the coronavirus next year is “entirely possible.”,,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/emotional-nets-talks-sparked-joe-tsais-50m-social-justice-fund/,Sports,"The Nets, Joe Tsai,  social justice fund, racial injustice",Nada,Nada,"Despite the economic havoc brought on by the coronavirus, Nets owner Joe Tsai and his wife Clara have committed millions to social justice. Why? After talks with his players — intense, raw, emotional talks — he couldn’t not do it. While Tsai wasn’t specific about exactly which Nets he spoke with, it’s clear that among the topics that hit home were racial profiling when it comes to policing.",,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/suny-campuses-face-25-percent-cut-in-state-aid-amid-pandemic/,Metro,"COVID-19’s impact, cut in state funding, Universities",Nada,Nada,"The coronavirus pandemic has exacted a heavy toll on New York’s public universities, which are bracing for a 25 percent cut in state operating aid on top of big revenue losses",,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/raiders-could-be-in-even-more-trouble-amid-nfl-probe/,Sports,"The NFL, Las Vegas Raiders  ",Nada,Nada,"The NFL and the NFL Players Association, with help from state and federal committees, constructed strict regulations regarding access in order to prevent the spread of COVID-19. The Las Vegas Raiders are under fire for another coronavirus protocol violation.",,,,,,,,,,,
9/27/2020,Sofi,The New York Post,https://nypost.com/2020/09/27/9-11-responder-brother-killed-by-coronavirus-just-12-days-apart/,Metro,COVID-19 deaths,Nada,Nada,"A pair of brothers from Queens, one a retired FDNY captain, shared a lifelong bond — and died from the coronavirus less than two weeks apart. Nicholas and Ralph Gismondi were “big family men” and Ralph Gismondi, 68, was among the first FDNY personnel to respond to the Sept. 11, 2001 terror attacks on the World Trade Center, the network said.",,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/coronavirus-battle-shows-the-bravery-of-president-trump-devine/,Opinion,under quarantine ,1,Nada,"a president can’t be paralyzed by fear, and neither can the country.",,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/claudia-conway-announces-she-has-coronavirus-on-tiktok/,News,coronavirus diagnosis,Nada,Nada,Claudia Conway announces she has coronavirus on TikTok,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/ag-william-barr-to-self-quarantine-for-several-days-out-of-caution/,News,self-quarantine,0,Nada,AG William Barr to self-quarantine for several days out of caution,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/queens-karaoke-bar-shuttered-for-third-time-over-covid-19-violations/,Metro,revelers,Nada,Nada,Queens karaoke bar shuttered for third time in a month over COVID-19 violations,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/trump-leaves-hospital-amid-coronavirus-battle-waves-to-supporters/,News,"Battle, supporters",0,Nada,Trump leaves hospital amid coronavirus battle,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/trump-eager-to-return-to-campaign-trail-after-covid-19-aides/,News,campaign trail,0,Nada,Trump eager to return to campaign trail after COVID-19,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/biden-leads-by-10-points-majority-say-trump-couldve-avoided-covid-19-poll/,News,US presidential race,-1,Nada,"Biden leads by 10 points, majority say Trump could’ve avoided COVID-19",,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/here-are-the-nyc-zip-codes-targeted-for-new-covid-19-lockdown/,Metro,"zip code, lockdown",Nada,Nada,the NYC zip codes targeted for new COVID-19 lockdown,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/trump-campaign-set-on-in-person-debates-amid-covid-19-diagnosis/,News,debate,0,Nada,Trump campaign set on in-person debates despite COVID-19 diagnosis,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/trump-supporters-close-5th-ave-in-nyc-support-to-sick-president/,Metro,"supporters, caravan",1,Nada,Trump supporters close 5th Ave. to support COVID-19-stricken president,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/dexamethasone-the-newest-drug-in-trumps-covid-19-treatment/,News,the steroid dexamethasone,0,Nada,"As part of his coronavirus treatment, President Trump is now receiving the steroid dexamethasone",,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/de-blasio-wants-nyc-to-shut-down-covid-19-hot-spots/,Metro,neighborhoods,Nada,Nada,De Blasio wants NYC to shut down COVID-19 hot spots starting Wednesday,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/trumps-doctor-says-presidents-oxygen-levels-dropped-twice/,News,treatment course,1,Nada,Upbeat Trump ‘continues to improve’ as doc says he may be discharged Monday,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/chris-wallace-trump-adviser-spar-over-maskless-debate/,News,"debate, tested beforehand",0,Nada,"Chris Wallace, Trump campaign adviser spar over lack of masks at debate",,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/nfl-probes-titans-over-possible-violation-as-covid-19-crisis-grows/,Sports,"Titans, protocols",Nada,Nada,NFL probes Titans over possible violation as COVID-19 crisis grows,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/pope-frances-says-market-capitalism-has-failed-amid-covid-19/,News,"Pope, capitalism",Nada,Nada,Pope Francis says market capitalism has failed amid COVID-19 crisis,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/joe-biden-campaign-vows-to-disclose-results-of-every-covid-19-test/,News,"release, campaign",0,Nada,Joe Biden campaign vows to disclose results of every COVID-19 test,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/nfl-saint-tests-positive-for-covid-19-before-teams-game-vs-lions/,Sports,tested positive,Nada,Nada,Saints player tests positive for COVID-19 before team’s game vs. Lions,,,,,,,,,,,
10/4/2020,Eliane,The New York Post,https://nypost.com/2020/10/04/president-trumps-personal-assistant-tests-positive-for-covid-19-report/,News,inner circle,0,Nada,President Trump’s personal assistant tests positive for COVID-19,,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/yankees-broadcaster-jack-curry-reveals-he-was-covid-19-positive/,Sports,positive message,Nada,Nada,"Stay safe, be smart, I sure took all the precautions 100 more and this virus still found me. I’m very much looking forward to being back talking baseball",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/nyc-authorities-handed-out-150k-for-covid-19-violations-this-weekend/,Metro,Respect the rules,Nada,Nada,"The six-figure sum represents a different approach compared to a recent, far more anemic stab at enforcement by the city.",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/ny-authorities-break-up-illegal-rave-in-queens-park/,Metro,Stupidity,Nada,Nada,"The crackdown came as Gov. Andrew Cuomo has urged Mayor Bill de Blasio to get serious on coronavirus safety, with cases on the rise in Queens and Brooklyn",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/kamala-harris-to-attend-amy-coney-barrett-hearing-remotely/,News,Work safely,0,Nada,"Anybody that has a concern about showing up can virtually interview Judge Barrett, she will be there. I will be there… We’re going to work safely",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/trump-tweet-claiming-coronavirus-immunity-flagged-by-twitter/,News,Ramble,0,Nada,"This Tweet violated the Twitter Rules about spreading misleading and potentially harmful information related to COVID-19,",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/trump-miracle-antibody-treatment-will-get-emergency-use-very-soon/,News,Fable,0,Nada,We’re going to be delivering that to hospitals all over the country — and ultimately all over the world — because it’s it’s incredible,,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/trump-says-hes-immune-to-covid-19-ready-for-campaign-trail/,News,Fable,0,Nada,"The president is in very good shape to fight the battles. “I beat this crazy horrible China virus… I passed the highest test, the highest standards, and I’m in great shape. And I have to tell you I feel fantastically. I really feel good",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/who-warns-against-covid-19-lockdowns-due-to-economic-damage/,News,Warning,Nada,Nada,We in the World Health Organization do not advocate lockdowns as the primary means of control of this virus,,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/patriots-titans-shut-down-again-after-new-covid-19-positives/,Sports,The epidemic advances,Nada,Nada,This morning we learned that a staff member tested positive. We have temporarily closed our facility and are in communication with the league on the next steps,,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/trump-mulled-superman-shirt-after-walter-reed-release-report/,News,Words of encouragement,0,Nada,I’m back because I am a perfect physical specimen and I’m extremely young. And so I’m lucky in that way,,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/cuomos-and-de-blasios-school-shutdowns-are-breaking-parents-like-me/,Opinion,Catharsis,Nada,Nada,"Being a parent means protecting and caring for your children. I see them floundering, and it doesn’t make it better that it’s happening to all the kids around us, too",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/schools-arent-covid-19-super-spreaders-new-data-suggests/,News,Supine stupidity,-1,Nada,"New York Governor Andrew Cuomo claimed that businesses were not ‘mass spreaders,’ as opposed to schools, and subsequently announced that he would close schools in hot-spot areas",,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/two-jets-games-rescheduled-amid-nfls-covid-19-scramble/,Sports,Good,Nada,Nada,The NFL scrambled the Jets’ schedule Sunday as the league moves games around due to COVID-19 postponements for other teams,,,,,,,,,,,
10/11/2020,A,The New York Post,https://nypost.com/2020/10/11/brooklyns-ultra-orthodox-sing-and-pray-in-crowds-defying-cover-restrictions/,Sports,Make an example,Nada,Nada,This isn’t a failure of the protocols; it is a failure to follow the protocols,,,,,,,,,,,
10/18/2020,Eliane,The New York Post,https://nypost.com/2020/10/18/andrew-cuomos-leadership-is-a-pack-of-lies/,Opinion,dishonest political memoir,0,Nada,Andrew Cuomo’s ‘Leadership’ is a pack of lies,,,,,,,,,,,
10/18/2020,Eliane,The New York Post,https://nypost.com/2020/10/18/teachers-at-hunter-college-schools-warn-they-may-strike-over-covid-19/,Metro,strike,Nada,Nada,Teachers at Hunter College Campus Schools warn they may still strike over COVID-19,,,,,,,,,,,
10/18/2020,Eliane,The New York Post,https://nypost.com/2020/10/18/pelosi-gives-white-house-48-hours-to-agree-to-stimulus-deal/,News,a stimulus deal,0,Nada,Pelosi gives White House 48 hours to agree to COVID stimulus deal,,,,,,,,,,,
